code	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	altitude	pluvio_yr	forest	pluvio_1	pluvio_2	pluvio_3	pluvio_4	pluvio_5	pluvio_6	pluvio_7	pluvio_8	pluvio_9	pluvio_10	pluvio_11	pluvio_12	geology	evi_1	evi_2	evi_3	evi_4	evi_5	evi_6	evi_7	evi_8	evi_9	evi_10	evi_11	evi_12	evi_13	evi_14	evi_15	evi_16	evi_17	evi_18	evi_19	evi_20	evi_21	evi_22	evi_23	lon	lat	surface
235	0	0	0	1	6	0	1	2	0	63	10	2	2	0	1	1	1	0	0	1	0	0	1	2	1	40	29	618,3859863281	1508	6	43,322177887	62,9516601563	127,2849960327	171,0520629883	181,1220550537	135	126,6183242798	130,9479370117	182,8965454102	203,4962768555	118,8153991699	38,6443557739	5	0,3470132947	0,3573243618	0,3947514594	0,4469911158	0,4230091274	0,4981949031	0,48537305	0,4592402577	0,4674084485	0,4650495648	0,4502869248	0,4234585464	0,413453728	0,3838381171	0,3922433555	0,4315392673	0,4646356404	0,4605441988	0,4120436609	0,4225613773	0,3917052746	0,406254679	0,3345772922	14,3564428612	3,0381773425	9
3406	12	0	2	0	0	1	0	28	0	7	20	0	3	0	1	0	0	0	3	0	15	2	9	13	49	0	0	543,5776977539	1444	5	36,6637077332	58,6092033386	105,0104446411	117,6353149414	110,1553726196	166,7862701416	167,8685913086	171,5771484375	159,3448944092	170,9914703369	96,8402404785	30,8221111298	3	0,3575279415	0,3518862128	0,4228433073	0,4316341579	0,459114641	0,515383482	0,4925284684	0,5178311467	0,4906592965	0,5038145185	0,428917557	0,4562018514	0,4573825598	0,4734776318	0,4928957224	0,4964028895	0,5110300183	0,5066405535	0,4630403221	0,4671503305	0,4679656327	0,4298528731	0,3490849435	17,8047854999	3,5629251354	10,5
177	9	0	0	0	2	0	2	0	0	41	14	2	5	0	1	1	0	0	1	23	4	2	0	0	5	52	0	641,1475219727	1495	6	39,9197845459	50,8609619141	123,1078414917	166,9799499512	165,7482299805	142,0325317383	129,9197845459	136,4799499512	176,319519043	215,0249633789	125,3119430542	35,3333320618	5	0,3618780077	0,4020515382	0,4003731012	0,4089695811	0,460509181	0,4926659763	0,511937201	0,4778367281	0,5077770352	0,4820266366	0,4723755717	0,4258806407	0,4210799634	0,4104436934	0,4002410769	0,4435331225	0,4881047606	0,4778628945	0,4124678075	0,4220442474	0,4185808599	0,4252029061	0,3550010324	14,1690329352	3,2255872686	12
3589	4	3	0	0	2	1	2	1	0	24	32	20	38	1	4	2	3	0	14	0	6	0	6	9	11	28	0	447,5249633789	1458	1	45,1666679382	58,5	127,8333358765	137,1666717529	110,1666641235	146,8333282471	142	152,3333282471	153	162,1666717529	99,8333358765	41	2	0,3476964533	0,3708379269	0,4133772254	0,4557671845	0,4696856439	0,4733557701	0,5124869347	0,5319918394	0,5038585663	0,5365574956	0,4735479355	0,4494886398	0,4759919941	0,4849745929	0,517562449	0,5156241655	0,4780795276	0,5183968544	0,4686940908	0,4881803095	0,4718993306	0,4406971633	0,3826519549	18,2920513076	3,2630692538	12,5
318	3	0	0	1	0	0	2	0	0	3	18	9	4	0	1	0	0	0	0	2	3	0	3	1	1	52	9	625,5725708008	1472	7	32,0061798096	59,7648010254	129,9450531006	150,8862457275	160,2138824463	142,1700744629	145,8234100342	129,1070709229	189,7620239258	185,4519805908	115,5676269531	24,0837192535	5	0,3575433493	0,3644487858	0,4199719429	0,465592593	0,4296064377	0,5288076401	0,530225575	0,5267118216	0,4970646799	0,5073313117	0,4734925032	0,4593669176	0,4430626929	0,3777253628	0,4251378477	0,4790891707	0,4607761204	0,4524198174	0,4254556596	0,4423992932	0,4178447127	0,4091143608	0,3415594995	14,506370802	3,6004071206	9
61	2	0	0	0	0	0	0	1	0	11	11	0	5	0	1	1	0	0	0	1	3	1	11	1	3	8	0	766,1028442383	1526,4444580078	6	35,7746620178	55,0345916748	119,532371521	170,422454834	207,2662353516	149,8028717041	126,1403808594	127,0019989014	205,3332519531	198,1689605713	124,506362915	25,3354816437	5	0,3755554259	0,3578953743	0,4050400257	0,4167251885	0,473845005	0,4583110213	0,4878760278	0,4623121619	0,4814473391	0,4491232038	0,4430482984	0,4544726312	0,4020771086	0,3280335665	0,3905292153	0,4308243692	0,4437333345	0,4650032222	0,4365566373	0,4264563024	0,41858688	0,4332191646	0,3745825589	13,6442851424	3,675371091	10
2110	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	369,3944702148	1462,2221679688	6	67,778678894	76,8374557495	153,109375	135,5257873535	126,8916854858	98,6937255859	142,7039642334	113,599937439	151,6811218262	175,8172454834	131,7247161865	70,9597244263	6	0,3284413218	0,3581882417	0,4027003944	0,3932756782	0,41161865	0,4802581966	0,4569856524	0,4620529711	0,4741455913	0,4731894135	0,4516535103	0,4180472195	0,4029309452	0,4005382657	0,4485296607	0,4375180602	0,4555034935	0,4801975489	0,4550527632	0,4616152048	0,4388060868	0,4075602293	0,34593606	16,6428439586	1,838753816	0,5
996	5	0	2	1	1	10	4	0	1	79	34	6	64	0	0	0	0	0	84	1	21	0	9	4	8	57	1	654,5856933594	1493	1	28,0692768097	63,3951263428	123,4887695313	139,1123657227	130,857711792	141,5562286377	148,6404724121	159,5412597656	193,9569244385	209,2752838135	109,2902526855	33,4232368469	5	0,3705911636	0,4130779207	0,4472158849	0,4368138611	0,5205852389	0,5324347019	0,5551233292	0,5643175244	0,5266954899	0,5126402378	0,5104669333	0,4573364258	0,4681941867	0,4468791187	0,4970377684	0,509395659	0,4875725806	0,4767607152	0,4650179148	0,4431260526	0,4617065489	0,420486778	0,3682062924	15,7057943285	3,300551239	19
1214	2	0	0	0	0	1	1	8	0	9	4	8	7	0	0	0	1	0	0	1	2	0	2	6	7	8	0	385,1686096191	1458	1	67,2914199829	70,69871521	132,3801727295	140,3456573486	127,8875808716	109,7504959106	112,9802780151	109,1370773315	147,4975280762	174,3505859375	130,7815551758	86,713508606	1	0,3470057249	0,3599400818	0,4164315164	0,4506722689	0,5043511987	0,5525662899	0,5197357535	0,5382074118	0,5239636302	0,5144585371	0,4735262096	0,4344700277	0,4566312432	0,4601451755	0,4501499236	0,4673146904	0,5245113969	0,485627383	0,4673358202	0,5044065714	0,4438835979	0,4303794801	0,3543350399	15,8932042546	1,7263078604	5
155	0	0	1	1	8	3	1	5	1	16	18	14	12	0	3	0	0	0	0	3	0	0	9	3	7	58	29	679,0926513672	1453,6666259766	6	34,8154602051	56,7759742737	133,8171234131	170,4426422119	167,4050292969	137	116,1899414063	126,2240219116	185,3065185547	214,6236572266	140,9515838623	33,1577301025	5	0,3569232821	0,3760067523	0,4046781659	0,4183988571	0,4359156489	0,4876362383	0,4964838624	0,500236094	0,5104954839	0,4764963686	0,4708179235	0,4254665971	0,4185156226	0,4246697128	0,4056279063	0,4446466565	0,4894014597	0,5244216323	0,4656426609	0,424880892	0,4152930677	0,4102461338	0,3602221906	13,944141024	3,0006953573	17,5
2226	9	0	0	0	0	0	0	11	0	16	18	0	25	0	3	3	0	0	0	1	15	0	20	9	74	0	0	523,4697875977	1442	7	35,5	60,8333320618	111,5	122,8333358765	125,3333358765	129,8333282471	142	161,6666717529	183	186,6666717529	97,3333358765	44	3	0,3660005629	0,3934485316	0,4280494452	0,4665432572	0,4615566134	0,5131267905	0,4860395491	0,5043284297	0,4962669015	0,4869485795	0,492215991	0,4496727586	0,4625563025	0,4326935112	0,5016962886	0,4680150449	0,5112768412	0,4735635519	0,4360448718	0,43264696	0,4410594106	0,407826364	0,3477424681	16,717807929	3,0006953573	10,5
465	0	0	0	1	0	1	21	2	0	101	76	51	24	0	0	1	4	1	0	3	2	0	9	2	7	96	74	481,6242675781	1433	1	57,1666679382	83,3333358765	131,5	153,3333282471	138,6666717529	108	114,4999923706	106	158,5	193,1666717529	120,3333358765	56,5000038147	1	0,3496984839	0,3517020047	0,4052988589	0,4432059526	0,4399633706	0,5099137425	0,5071673393	0,5428278446	0,5402261615	0,5385088325	0,5085804462	0,4693185091	0,4387622774	0,4437775612	0,4627533853	0,5017476082	0,5412211418	0,5423536897	0,4940238595	0,4808239639	0,4309716523	0,4383972883	0,3279294968	15,0686005801	2,1760916829	18
55	3	0	0	0	1	0	1	3	0	3	8	2	7	0	2	1	0	0	1	2	5	1	3	2	5	7	1	715,9893798828	1473,2221679688	6	35,1708679199	56,6687660217	120,7662506104	176,7127532959	159,6897735596	134,7138671875	123,573387146	120,2987365723	174,8920288086	215,1456604004	138,4329071045	31,6991596222	5	0,362898469	0,3587189913	0,4168495238	0,4250528812	0,4508610964	0,492780596	0,4809617698	0,4733027518	0,4820536375	0,4671449661	0,4450220466	0,4089577496	0,3937400281	0,3847346902	0,3950014412	0,43661955	0,4502973258	0,4712383449	0,4515540004	0,4309668243	0,4213275611	0,4202531576	0,377564311	13,6442851424	3,4504791798	9,5
1225	0	0	0	0	0	0	0	0	0	168	9	0	3	4	0	0	0	0	0	1	7	0	0	0	0	0	0	408,1237182617	1439	2	87,4324798584	101,2737579346	132,3017120361	149,2380065918	127,0278015137	102,2063827515	76,3452529907	84,1507797241	145,452331543	182,579284668	158,325378418	94,8530426025	3	0,3890028894	0,3917397261	0,4145788252	0,4842134416	0,4930583537	0,5141242743	0,5456048846	0,5320026278	0,5399345756	0,5222232938	0,4961961508	0,4572578371	0,4743509889	0,4768073857	0,5130650401	0,5268008113	0,5348585844	0,5832795501	0,5230945349	0,518312633	0,4913035929	0,493314445	0,4253246188	15,9306862398	0,9391861712	10
2339	5	1	0	0	0	0	0	2	0	2	7	0	6	0	1	5	0	0	0	0	8	0	1	4	21	0	0	567,5194702148	1439,654296875	7	34,3831596375	50,9573478699	120,8079147339	118,5364532471	123,936378479	141,4495391846	143,5113067627	167,0956878662	174,3769073486	193,0038909912	90,6977462769	37,3725624084	3	0,364225328	0,3780663013	0,4141998887	0,4277927577	0,4591930807	0,5326864123	0,4690603912	0,4995754659	0,49184075	0,4645178318	0,4558627903	0,4211036861	0,4655802548	0,4575222433	0,4515010118	0,4587379396	0,5201258063	0,4535035491	0,4492242038	0,4183118045	0,4296901524	0,4290767908	0,3527067304	16,7927718994	3,1881052833	5,5
2019	0	0	0	0	0	0	0	0	0	17	2	0	1	2	0	7	0	0	0	0	1	0	0	1	0	0	0	336,2577819824	1437	3	74,5152740479	111,4572296143	130,2325134277	157,3944244385	129,821105957	110,7691802979	95,0689086914	81,2630767822	141,1086273193	151,3883209229	154,3760986328	97,01222229	6	0,2909822762	0,3125587106	0,3119577467	0,3829367161	0,3865174353	0,4180618227	0,379030019	0,4183160067	0,4253641963	0,3894503415	0,3740516901	0,3738147318	0,3588843942	0,3550174832	0,3743962348	0,4001384676	0,3874110579	0,4303465188	0,3723073304	0,3903886974	0,3947552443	0,3629098833	0,3197384477	16,6053619734	0,6768122747	2,5
2336	3	2	0	0	0	0	0	7	1	7	15	0	14	0	0	4	0	0	0	0	5	0	3	7	49	0	0	548,1153564453	1440,3333740234	7	34,8551750183	59,7279205322	113,8029403687	121,4515686035	123,8594512939	129,1885070801	142,644821167	162,8641967773	182,355178833	187,5878448486	96,780632019	42,8945884705	3	0,3633102179	0,3799114525	0,4198245108	0,404383719	0,465793252	0,4972980618	0,4661441743	0,5228788853	0,4940967858	0,4908964038	0,4662764966	0,4548490047	0,4634948671	0,4521106482	0,4724084139	0,4533754587	0,5070846677	0,4854263365	0,4400257766	0,4572075903	0,4420437813	0,4052072167	0,3442156911	16,7927718994	3,0756593277	5
2116	10	0	0	1	0	0	1	11	1	22	53	7	47	6	5	2	1	0	0	6	8	0	2	19	40	9	1	400,4330444336	1476,4444580078	6	63,1981925964	77,6877059937	147,1636962891	136,8426361084	127,4940032959	101,5119934082	145,5769500732	128,9398040771	157,7166595459	184,7877960205	121,7048950195	71,9866867065	6	0,3432937562	0,3515533209	0,3816642761	0,4025177062	0,4496816099	0,4999316931	0,4697508514	0,5049471855	0,4913648665	0,4602639973	0,4808334708	0,4326204956	0,4278506339	0,4235551059	0,4914008081	0,4275699854	0,4471921325	0,4719331264	0,4788866043	0,4732869864	0,4600400329	0,4004679918	0,3582755625	16,6428439586	2,0636457272	14,5
1875	1	0	0	0	0	1	0	0	0	4	0	0	0	17	0	0	0	0	0	0	4	0	4	2	2	0	0	343,5725402832	1436,3333740234	5	73,5876846313	94,8813705444	149,9332733154	148,0654296875	130,240814209	97,6579666138	100,8813705444	105,8494491577	152,3555755615	153,1876220703	147,8123779297	89,7482299805	6	0,3029795587	0,3337182999	0,3556956947	0,4137699306	0,4201936424	0,4406370819	0,4370670617	0,4409181476	0,4597892165	0,4377442598	0,4072839022	0,3896454871	0,3894965947	0,3874301612	0,408516109	0,4190872014	0,4354327023	0,4324216247	0,4109729826	0,4465540648	0,4283565581	0,3970190287	0,3449113667	16,4929160178	1,1640780824	2,5
3150	4	6	1	0	0	2	3	14	0	23	78	6	16	8	4	1	3	0	4	3	5	0	8	25	27	11	5	400,0832824707	1409,4444580078	1	51,2883987427	76,2212753296	103,8526687622	122,0961303711	114,2275314331	127,8492660522	134,8139953613	150,2593841553	155,2497253418	167,4101257324	98,8976135254	43,8333320618	6	0,3621728122	0,3998735249	0,4186342061	0,4972175658	0,5043023229	0,4951397181	0,5426360369	0,5477861166	0,5330386758	0,5219632387	0,5032990575	0,4368448257	0,4671887457	0,4741680026	0,495526731	0,5024300218	0,4937901795	0,5183632374	0,4978059828	0,48018381	0,4660552442	0,4482773244	0,3818923235	17,4674476331	2,8132854313	14,5
1963	5	0	0	0	0	0	0	0	2	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	2	0	0	337,4057006836	1443,3210449219	5	75,5082244873	107,166595459	144,0823974609	149,9774169922	123,9377212524	107,0811157227	98,696975708	90,9984359741	146,3282012939	160,9504089355	157,9809875488	91,8642196655	6	0,3200798631	0,327994585	0,3644423485	0,4275289178	0,4430848062	0,4826847613	0,4300791919	0,4754845798	0,4578143954	0,4315001965	0,4297643602	0,4201677144	0,4017110169	0,4073973596	0,4154054523	0,4226485789	0,4570226967	0,4837551117	0,4503425956	0,4345361888	0,4406952858	0,4141542912	0,3525545001	16,5678799882	0,8642222007	2
1695	4	0	0	0	1	0	2	2	3	24	12	25	10	3	6	0	2	0	65	2	7	0	1	0	0	29	6	391,1661376953	1433,5555419922	5	71,3084640503	76,1569595337	139,5186309814	139,104598999	128,8957061768	107,2956237793	115,9651565552	107,6279754639	148,2915496826	161,9167785645	143,6147918701	81,4479370117	6	0,3556767106	0,3693341613	0,4101167023	0,4758526981	0,4666116834	0,5375519395	0,5085653663	0,4961393774	0,5218616724	0,4937108755	0,473600775	0,4599480331	0,4579022825	0,4546920061	0,4696892798	0,4518886805	0,5037013292	0,4872181714	0,4660233259	0,4769562483	0,4821210504	0,4447796047	0,4032264948	16,342988077	1,5014159492	11,5
1437	0	0	0	0	0	1	0	2	0	5	6	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	371,9296569824	1417	5	81,5835723877	95,2363967896	142,4371948242	143,0351104736	129,5900115967	106,7017822266	78,2774505615	86,110786438	145,8466949463	176,4099884033	156,9376831055	83,7428283691	6	0,3476349115	0,3655047715	0,4068197906	0,4794954062	0,4706346095	0,4944456816	0,5342185497	0,5223649144	0,5147658587	0,4892352223	0,4905167818	0,4507193267	0,4361864924	0,4392956495	0,5035814047	0,4897369146	0,4880357683	0,5315911174	0,4728395939	0,4865856171	0,481038481	0,455183357	0,3954737484	16,155578151	0,9017041859	2,5
1281	2	0	0	0	0	0	1	0	0	69	9	0	6	21	0	0	2	0	0	0	3	0	0	1	5	24	0	379,0689697266	1431	5	83,8333358765	100	134,3333282471	150,1666717529	120,8333358765	96	71,8333358765	82,8333358765	146,8333282471	184,3333282471	164,3333282471	86,3333358765	6	0,3901981711	0,4096856117	0,403799206	0,484708041	0,4597935975	0,5233478546	0,5072127581	0,5215299726	0,5133125782	0,4959508777	0,4768434167	0,4560570121	0,4549511671	0,4528927803	0,5072407722	0,5186958909	0,5179632306	0,5700396895	0,477717936	0,4850303233	0,4941298366	0,4654428661	0,4154509306	16,0056502102	0,7517762451	11
448	0	1	0	1	2	0	13	1	1	92	44	65	28	0	2	1	0	0	0	1	2	1	4	2	5	49	90	439,0846252441	1446	1	58,5	83,6666641235	132,5	156,1666717529	142,1666717529	108,6666641235	115,3333358765	108,5	163,3333282471	190,3333282471	123,8333358765	56,6666679382	1	0,349010855	0,3562319875	0,3909295797	0,4262647033	0,4226116538	0,4873549044	0,5082838535	0,5295971036	0,5150975585	0,5278391838	0,4963853955	0,4447155893	0,4512875676	0,4625032246	0,4417184293	0,5020908713	0,5268664956	0,5172920823	0,4718936086	0,4783374965	0,4498084784	0,4126459062	0,3371402621	14,9936366097	2,2135736681	17,5
2550	7	0	4	0	0	2	0	7	0	23	22	0	4	2	1	2	1	0	0	2	7	2	4	26	100	1	0	464,3834838867	1429,8889160156	7	32,331237793	52,089099884	118,4895248413	113,9035720825	114,2389984131	137,4192810059	146,5062866211	170,7610015869	171,2505187988	190,9947509766	91,7557678223	36,0817604065	3	0,3521518111	0,3528810143	0,4073156416	0,3987102509	0,4467687607	0,5253735185	0,472324729	0,5045524836	0,4897437692	0,4921778738	0,4734662771	0,4464886487	0,437577486	0,448035717	0,467294693	0,4525640905	0,5117266774	0,466861248	0,4581733048	0,4081797004	0,401575774	0,3982191384	0,3432002068	16,9426998403	3,2630692538	10,25
2141	12	4	1	0	1	1	3	0	7	81	69	0	52	7	2	0	1	0	0	0	24	1	3	9	10	45	0	381,8247375488	1455	1	74,5298995972	104,421257019	148,6264038086	152,3241577148	124,7161102295	110,481048584	107,8028411865	91,3327407837	142,3132019043	156,509765625	156,962097168	92,1580810547	6	0,3748182654	0,3692711592	0,4074725211	0,4730932713	0,4961701035	0,5142607093	0,4996648133	0,5291911364	0,5387490988	0,4899225831	0,4800054133	0,4638285935	0,4690263271	0,4509738982	0,460811466	0,4960847497	0,4888036549	0,501819551	0,5164028406	0,47956267	0,4707199633	0,4626799226	0,3979108632	16,6803259438	0,9766681564	18
661	1	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	422,850402832	1444,9259033203	2	89,0514373779	99,8202590942	125,7521514893	150,5414123535	127,8262939453	91,5675811768	54,0444145203	61,3099098206	142,9120635986	206,6442565918	169,060256958	100,2743606567	3	0,4381137192	0,4905843437	0,4980776906	0,5430908203	0,5171942115	0,5442796946	0,5495444536	0,568802774	0,5587502122	0,5766295791	0,5608502626	0,5145214796	0,527631104	0,5212932229	0,5438452959	0,5730567575	0,5900056362	0,5728518963	0,5562290549	0,5563347936	0,5280455947	0,5505735278	0,4748382568	15,4809024173	0,4519203635	5
3005	4	3	1	2	2	0	0	2	0	20	29	5	9	21	3	1	1	0	0	0	8	0	9	13	39	7	1	433,5433654785	1415	7	52,600566864	71,3938522339	104,9124832153	120,1666641235	115,6908721924	123,947845459	135,7150878906	151,6871490479	156,6024169922	171,651763916	94,3966369629	45,4823150635	6	0,3427887857	0,3755120039	0,4049268663	0,4198910594	0,4522957802	0,4737548828	0,5164425373	0,5350036025	0,5202239156	0,4834568799	0,4633726478	0,451807797	0,4843420386	0,4454501271	0,4616157711	0,4733869135	0,4655350745	0,4926849008	0,4737564921	0,4552361071	0,4487329721	0,4249775708	0,3598197401	17,3175196923	2,8882494017	10,625
1282	0	0	0	0	0	1	0	1	0	47	6	0	3	2	0	0	2	0	0	3	5	0	0	1	4	1	0	380,4299621582	1423,2221679688	5	83,332359314	99,33203125	134,5838165283	148,9977264404	122,8372344971	97,0854415894	72,668296814	82,9168319702	144,9964294434	182,5799102783	162,5799102783	86,166343689	3	0,3808974624	0,4065428674	0,4067774117	0,4700956047	0,4786300063	0,5203475952	0,4944168329	0,5272135139	0,5046223998	0,5061641932	0,4744382799	0,4566198289	0,469474256	0,4547814727	0,5071855783	0,5152515769	0,5257228017	0,5510936975	0,474257499	0,5038427114	0,4852614701	0,456183672	0,4174943268	16,0056502102	0,7892582303	5
1336	0	1	0	0	0	0	0	0	0	7	1	0	5	2	0	0	1	0	0	0	4	0	0	2	3	0	0	349,5277099609	1431	2	78,1970443726	104,6906280518	130,1226959229	160,2323760986	123,5336303711	88,7865066528	70,9390716553	73,9572982788	144,7802276611	177,9959259033	170,2496795654	96,7327346802	6	0,3709131777	0,4354385734	0,3930274248	0,4838417768	0,4440617263	0,4777182639	0,5103750229	0,5111594796	0,5027390718	0,5079394579	0,4798544943	0,4380071759	0,4545694888	0,4294504523	0,5027345419	0,5045144558	0,5424206853	0,522834301	0,4928407073	0,4691061378	0,4945659637	0,4929877222	0,4120688736	16,0806141806	0,5643663191	4
3472	7	3	1	0	0	0	1	16	5	30	26	0	0	1	2	1	1	0	21	0	4	0	4	7	7	16	6	365,5619812012	1439,1110839844	1	52,2215538025	68,4349822998	114,6324157715	137,4312744141	109,6259155273	142,7500762939	136,386138916	149,6258239746	154,2706451416	153,367401123	94,3168869019	48,7777748108	6	0,3372298181	0,3419660628	0,4016942382	0,4409117699	0,4871478379	0,4865024388	0,5180726647	0,5343412757	0,4962807298	0,5086389184	0,4998330772	0,4536401927	0,4488539696	0,4676752985	0,4751791954	0,5097414255	0,5046604872	0,5074158907	0,5202342272	0,4677304029	0,4626437426	0,4341831505	0,3606072068	17,9547134407	2,7758034461	9,5
3072	2	1	2	0	0	2	7	27	7	11	22	27	97	17	0	9	14	0	31	0	1	0	8	12	6	43	4	377,7041015625	1463,3333740234	1	63,703918457	76,4884490967	124,479019165	128,2244873047	112,1973419189	110,712387085	130,2229614258	142,7448883057	152,8038024902	169,1810760498	99,4377822876	57,5118255615	6	0,3407797217	0,3815009594	0,3951700032	0,4946530461	0,4798128307	0,5065895915	0,5205278993	0,5516794324	0,5235649943	0,5031145811	0,4807218313	0,4568365812	0,4643191993	0,4560438097	0,453643322	0,5068533421	0,5110072494	0,5003651977	0,4858444631	0,4830693007	0,4682600796	0,4336992204	0,3486401141	17,3924836627	2,5134295497	20,5
85	0	0	0	2	3	3	0	13	0	11	10	1	5	0	2	4	0	0	1	8	6	2	14	13	3	27	0	696,833984375	1463,8518066406	6	33,7562599182	55,0272712708	126,2415008545	173,3941650391	160,86668396	139,8880004883	117,6478271484	123,8714294434	173,5957641602	216,8623352051	134,4357299805	33,600769043	5	0,3859148324	0,3668208718	0,410759002	0,4422428608	0,4569240212	0,4811685085	0,4808327854	0,4847034216	0,4698265791	0,4727460146	0,4428633749	0,4324384332	0,3958986104	0,3740444481	0,3772134483	0,4122195244	0,4574979246	0,4877338111	0,4778852761	0,4298625588	0,4174249172	0,3967546225	0,3788105547	13,7192491128	3,300551239	11,5
2613	6	1	2	3	0	1	0	19	0	15	26	4	12	0	1	4	1	0	2	0	12	0	3	13	76	1	0	545,3001708984	1441	7	33	50	118,5	109,5	117	143,5	158,6666717529	185,1666717529	169,3333282471	186,1666717529	93,8333358765	28,1666660309	3	0,3441159129	0,3553175926	0,4012393653	0,434188813	0,4976904392	0,5053742528	0,4350009859	0,4830323458	0,4874981642	0,4793717563	0,4602001011	0,4434050918	0,4546841681	0,4584571123	0,4722744226	0,4308812916	0,517901063	0,4656688273	0,4413278103	0,4195401073	0,4341950715	0,3995659947	0,3482888639	16,9801818255	3,5254431502	9
2818	3	1	9	0	2	1	3	0	2	37	92	27	6	2	3	7	13	18	56	0	19	2	8	29	95	19	0	649,3746948242	1440	7	26,5645580292	57,5105400085	139,9466400146	128,6390075684	132,8076324463	139,8781280518	156,9624481201	179,0177764893	171,8893280029	181,851776123	74,5731277466	22,379447937	3	0,3377611637	0,3713976741	0,4125428498	0,4572940469	0,4764621258	0,5075520873	0,507807076	0,5058899522	0,5072473884	0,5035510659	0,4572630823	0,4527937472	0,4561025202	0,4725414515	0,4342146218	0,4979841113	0,4659753442	0,4882654846	0,4618366361	0,4237511158	0,417001307	0,3960442543	0,3533914685	17,1301097663	4,0127089578	16,5
